"GroupName","GroupValue","Size","Estimator","RMSE","Correlation"
"Target (short name)","FLT3 (D835Y mutant)","364","Tanimoto Smile SVM regression","13.866656949955445","0.5955120415176053"
"Target (short name)","FLT3 (D835Y mutant)","364","Elastic Net on folded fingerprints regression","12.706881829214748","0.5583565634146953"
"Target (short name)","FLT3 (D835Y mutant)","364","RBF Smile SVM descriptors regression","13.615055907837952","0.5578270958580177"
"Target (short name)","FLT3 (D835Y mutant)","364","Weka RF descriptors regression","12.68047035238284","0.542408159742162"
"Target (short name)","KIT","364","Poly Smile SVM fingerprints regression","16.991654984926768","0.7770082937419869"
"Target (short name)","KIT","364","Weka RF folded fingerprints regression","17.85252165392628","0.7586478057693841"
"Target (short name)","KIT","364","RBF libSVM folded fingerprints regression","22.776799230721206","0.7422736722759344"
"Target (short name)","KIT","364","Elastic Net on folded fingerprints regression","20.109945346131205","0.6965973304704717"
"Target (short name)","KIT","364","Tanimoto Smile SVM regression","25.434534433232884","0.6777447108408958"
"Target (short name)","KIT","364","Weka RF descriptors regression","20.26191847016672","0.6710616875624721"
"Target (short name)","KIT","364","RBF Smile SVM descriptors regression","24.79082078770387","0.6247548292640066"
"Target (short name)","KIT (D816V mutant)","364","Poly Smile SVM fingerprints regression","6.40152044045201","0.4197352314205747"
"Target (short name)","KIT (D816V mutant)","364","Elastic Net on folded fingerprints regression","6.577557121852433","0.40420375246019336"
"Target (short name)","KIT (D816V mutant)","364","Weka RF folded fingerprints regression","6.549242181479941","0.40265764945437044"
"Target (short name)","KIT (D816V mutant)","364","RBF libSVM folded fingerprints regression","7.013706403309701","0.17647826577238662"
"Target (short name)","KIT (D816V mutant)","364","Tanimoto Smile SVM regression","6.998707369956842","0.17423369505665467"
"Target (short name)","KIT (D816V mutant)","364","Weka RF descriptors regression","7.061472385996791","0.13154672546626295"
"Target (short name)","KIT (D816V mutant)","364","RBF Smile SVM descriptors regression","7.155826432938588","0.06428192373959542"
"Target (short name)","KIT (T6701 mutant)","364","Poly Smile SVM fingerprints regression","11.087127474227703","0.7440730500077323"
"Target (short name)","KIT (T6701 mutant)","364","Weka RF folded fingerprints regression","11.576502284930587","0.7283586299104363"
"Target (short name)","KIT (T6701 mutant)","364","Elastic Net on folded fingerprints regression","13.223635481571902","0.6507284736781778"
"Target (short name)","KIT (T6701 mutant)","364","RBF libSVM folded fingerprints regression","14.977729633948522","0.6197468322676369"
"Target (short name)","KIT (T6701 mutant)","364","Weka RF descriptors regression","13.777534967363719","0.5598815765589741"
"Target (short name)","KIT (T6701 mutant)","364","Tanimoto Smile SVM regression","15.991043286580181","0.5574866191824378"
"Target (short name)","KIT (T6701 mutant)","364","RBF Smile SVM descriptors regression","15.993151772515882","0.50042561271466"
"Target (short name)","KIT (V560G mutant)","364","Poly Smile SVM fingerprints regression","9.951945277063782","0.8282341248303009"
"Target (short name)","KIT (V560G mutant)","364","Weka RF folded fingerprints regression","11.088543695627832","0.7902731486523047"
"Target (short name)","KIT (V560G mutant)","364","Elastic Net on folded fingerprints regression","11.99099485447795","0.7551482987432586"
"Target (short name)","KIT (V560G mutant)","364","RBF libSVM folded fingerprints regression","14.851401384916915","0.7263119548892187"
"Target (short name)","KIT (V560G mutant)","364","Weka RF descriptors regression","12.601738531953446","0.7121966702375521"
"Target (short name)","KIT (V560G mutant)","364","RBF Smile SVM descriptors regression","16.081482121990998","0.6126112669548907"
"Target (short name)","KIT (V560G mutant)","364","Tanimoto Smile SVM regression","16.577215714218088","0.6039483214604356"
"Target (short name)","LYN A (splice variant)","364","Poly Smile SVM fingerprints regression","11.571198178844437","0.6896176811293048"
"Target (short name)","LYN A (splice variant)","364","Weka RF folded fingerprints regression","12.644767675569161","0.6386633287889486"
"Target (short name)","LYN A (splice variant)","364","Elastic Net on folded fingerprints regression","12.891534834801732","0.6237846902166896"
"Target (short name)","LYN A (splice variant)","364","RBF libSVM folded fingerprints regression","14.057751459098117","0.6027727337131432"
"Target (short name)","LYN A (splice variant)","364","Weka RF descriptors regression","13.033761704635486","0.594014193470127"
"Target (short name)","LYN A (splice variant)","364","Tanimoto Smile SVM regression","15.024838524430661","0.5873896029803076"
"Target (short name)","LYN A (splice variant)","364","RBF Smile SVM descriptors regression","14.596591767416141","0.5498844987051131"
"Target (short name)","LYN B (splice variant)","364","Poly Smile SVM fingerprints regression","10.90981656169458","0.691084815501896"
"Target (short name)","LYN B (splice variant)","364","Elastic Net on folded fingerprints regression","12.06683103500812","0.6279514551586751"
"Target (short name)","LYN B (splice variant)","364","Weka RF folded fingerprints regression","12.178180119731655","0.6143154811665423"
"Target (short name)","LYN B (splice variant)","364","RBF libSVM folded fingerprints regression","13.310454309545838","0.6002938501845657"
"Target (short name)","LYN B (splice variant)","364","Tanimoto Smile SVM regression","14.27314192977444","0.5759870627878545"
"Target (short name)","LYN B (splice variant)","364","RBF Smile SVM descriptors regression","13.8775316404403","0.5528826446018739"
"Target (short name)","LYN B (splice variant)","364","Weka RF descriptors regression","12.964909799788519","0.5154399148834875"
"Target (short name)","PDGFRA","364","Poly Smile SVM fingerprints regression","14.428002710947167","0.7305243061079"
"Target (short name)","PDGFRA","364","Weka RF folded fingerprints regression","15.343171440015285","0.695591307104426"
"Target (short name)","PDGFRA","364","Weka RF descriptors regression","15.698569676871225","0.6787161481531987"
"Target (short name)","PDGFRA","364","RBF libSVM folded fingerprints regression","17.371893594349004","0.6728577489044341"
"Target (short name)","PDGFRA","364","Elastic Net on folded fingerprints regression","16.48888053611213","0.6551755565134024"
"Target (short name)","PDGFRA","364","Tanimoto Smile SVM regression","18.792667962585966","0.6314148799220926"
"Target (short name)","PDGFRA","364","RBF Smile SVM descriptors regression","18.111407474364633","0.6012937608593115"
"Target (short name)","PDGFRA (D842V mutant)","364","Poly Smile SVM fingerprints regression","14.510430868209955","0.6603741564234146"
"Target (short name)","PDGFRA (D842V mutant)","364","Weka RF folded fingerprints regression","15.405448692496053","0.6270118076616479"
"Target (short name)","PDGFRA (D842V mutant)","364","Tanimoto Smile SVM regression","18.448451669604776","0.6070684232793124"
"Target (short name)","PDGFRA (D842V mutant)","364","Weka RF descriptors regression","15.628741069221313","0.5999250683397007"
"Target (short name)","PDGFRA (D842V mutant)","364","RBF libSVM folded fingerprints regression","17.45741657753806","0.5784091742132298"
"Target (short name)","PDGFRA (D842V mutant)","364","RBF Smile SVM descriptors regression","17.759558357044895","0.5536620036424025"
"Target (short name)","PDGFRA (D842V mutant)","364","Elastic Net on folded fingerprints regression","16.903907549658072","0.5463796482553311"
"Target (short name)","PDGFRA (T674I mutant)","364","Poly Smile SVM fingerprints regression","13.866385520392237","0.7110268212639056"
"Target (short name)","PDGFRA (T674I mutant)","364","Weka RF folded fingerprints regression","14.053824272388567","0.700096607308863"
"Target (short name)","PDGFRA (T674I mutant)","364","Elastic Net on folded fingerprints regression","15.42871646063017","0.6443667414692175"
"Target (short name)","PDGFRA (T674I mutant)","364","Weka RF descriptors regression","15.077402589635966","0.6430250652491912"
"Target (short name)","PDGFRA (T674I mutant)","364","RBF libSVM folded fingerprints regression","17.32794205977527","0.6342329735097619"
"Target (short name)","PDGFRA (T674I mutant)","364","Tanimoto Smile SVM regression","18.72602608031136","0.6049254151363415"
"Target (short name)","PDGFRA (T674I mutant)","364","RBF Smile SVM descriptors regression","18.52368361505426","0.5285081811269389"
"Target (short name)","PDGFRA (V561D mutant)","364","Poly Smile SVM fingerprints regression","15.80036391965988","0.7565963208539255"
"Target (short name)","PDGFRA (V561D mutant)","364","Weka RF folded fingerprints regression","16.59291351937801","0.7379767202439139"
"Target (short name)","PDGFRA (V561D mutant)","364","Weka RF descriptors regression","17.612319496100717","0.6936367852861159"
"Target (short name)","PDGFRA (V561D mutant)","364","Elastic Net on folded fingerprints regression","17.901166006814165","0.6915711943495758"
"Target (short name)","PDGFRA (V561D mutant)","364","RBF libSVM folded fingerprints regression","19.944920141598082","0.6881516322140732"
"Target (short name)","PDGFRA (V561D mutant)","364","Tanimoto Smile SVM regression","21.694568550618644","0.6345817491040662"
"Target (short name)","PDGFRA (V561D mutant)","364","RBF Smile SVM descriptors regression","21.152903306255322","0.5878564283221271"
"Target (short name)","RET","364","Poly Smile SVM fingerprints regression","14.296158356236093","0.7131219091344695"
"Target (short name)","RET","364","Weka RF folded fingerprints regression","15.239788428093947","0.6739951604309637"
"Target (short name)","RET","364","Elastic Net on folded fingerprints regression","16.089283901701744","0.6296152399028958"
"Target (short name)","RET","364","Weka RF descriptors regression","16.131809280997395","0.6121105885485659"
"Target (short name)","RET","364","RBF libSVM folded fingerprints regression","18.174016292954203","0.6059489931782605"
"Target (short name)","RET","364","Tanimoto Smile SVM regression","19.359758980869685","0.5568195349959275"
"Target (short name)","RET","364","RBF Smile SVM descriptors regression","18.372022562823734","0.5459411833526177"
"Target (short name)","RET (V804L mutant)","364","Poly Smile SVM fingerprints regression","11.383790665691443","0.7228892661299894"
"Target (short name)","RET (V804L mutant)","364","Weka RF folded fingerprints regression","11.890769485219021","0.7033580908893139"
"Target (short name)","RET (V804L mutant)","364","Weka RF descriptors regression","12.217626298118697","0.6733929310903526"
"Target (short name)","RET (V804L mutant)","364","Elastic Net on folded fingerprints regression","12.432481544974245","0.6642067776265348"
"Target (short name)","RET (V804L mutant)","364","RBF libSVM folded fingerprints regression","13.952318923369301","0.631222252935181"
"Target (short name)","RET (V804L mutant)","364","RBF Smile SVM descriptors regression","13.689162199284755","0.6124272829422174"
"Target (short name)","RET (V804L mutant)","364","Tanimoto Smile SVM regression","14.969589160568216","0.5995531062549775"
"Target (short name)","RET (Y791F mutant)","364","Poly Smile SVM fingerprints regression","14.050546598824162","0.6925717150432302"
"Target (short name)","RET (Y791F mutant)","364","Weka RF folded fingerprints regression","14.718048879464853","0.6664158101902191"
"Target (short name)","RET (Y791F mutant)","364","Elastic Net on folded fingerprints regression","15.76703247519503","0.6129349620988621"
"Target (short name)","RET (Y791F mutant)","364","Weka RF descriptors regression","15.469803298177544","0.6093805951935652"
"Target (short name)","RET (Y791F mutant)","364","RBF libSVM folded fingerprints regression","17.33518775894306","0.6037702227625481"
